"Timestamp"	"DateTimeStamp"	"DateTimeStampStartOffset"	"Number"	"GazePointXLeft"	"GazePointYLeft"	"CamXLeft"	"CamYLeft"	"DistanceLeft"	"PupilLeft"	"ValidityLeft"	"GazePointXRight"	"GazePointYRight"	"CamXRight"	"CamYRight"	"DistanceRight"	"PupilRight"	"ValidityRight"	"FixationIndex"	"GazePointX"	"GazePointY"	"Event"	"EventKey"	"Data1"	"Data2"	"Descriptor"	"StimuliName"	"StimuliID"	"MediaWidth"	"MediaHeight"	"MediaPosX"	"MediaPosY"	"MappedFixationPointX"	"MappedFixationPointY"	"FixationDuration"	"AoiIds"	"AoiNames"	"WebGroupImage"	"MappedGazeDataPointX"	"MappedGazeDataPointY"	"MicroSecondTimestamp"	"AbsoluteMicroSecondTimestamp"
23502	"15:38:20.627"	"00:00:23.501"	1177	815,97	482,23	0,74	0,48	618,38	3,56	0	807,08	442,88	0,47	0,48	618,35	3,2	0	34	812	463						"Augenblicke5.jpg"	0	1200	1024	40	0	785	455	140	0	"Content"		772	463	23501526	348301953
23521	"15:38:20.646"	"00:00:23.521"	1178	827,24	471,99	0,74	0,48	618,38	3,55	0	829,78	453,44	0,47	0,48	618,35	3,19	0	34	829	463						"Augenblicke5.jpg"	0	1200	1024	40	0	785	455	140	0	"Content"		789	463	23521421	348321848
23541	"15:38:20.666"	"00:00:23.541"	1179	826,93	457,01	0,74	0,48	618,38	3,56	0	829,98	452,35	0,47	0,48	618,35	3,22	0	34	828	455						"Augenblicke5.jpg"	0	1200	1024	40	0	785	455	140	0	"Content"		788	455	23541397	348341824
23561	"15:38:20.686"	"00:00:23.561"	1180	830,84	451,14	0,74	0,48	621,03	3,57	0	827,13	455,45	0,47	0,48	616,87	3,19	0	34	829	453						"Augenblicke5.jpg"	0	1200	1024	40	0	785	455	140	0	"Content"		789	453	23561260	348361687
23581	"15:38:20.706"	"00:00:23.581"	1181	824,28	457,13	0,74	0,48	621,03	3,52	0	819,64	446,04	0,47	0,48	616,87	3,2	0	34	822	452						"Augenblicke5.jpg"	0	1200	1024	40	0	785	455	140	0	"Content"		782	452	23581264	348381691
23601	"15:38:20.726"	"00:00:23.601"	1182	820,93	454,9	0,74	0,48	621,03	3,55	0	828,66	457,07	0,47	0,48	616,87	3,18	0	34	825	456						"Augenblicke5.jpg"	0	1200	1024	40	0	785	455	140	0	"Content"		785	456	23601126	348401553
23621	"15:38:20.746"	"00:00:23.621"	1183	825,89	455,55	0,74	0,48	621,03	3,56	0	826,07	450,24	0,47	0,48	616,87	3,19	0	35	826	453						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		786	453	23621197	348421624
23641	"15:38:20.766"	"00:00:23.640"	1184	743,13	424,57	0,74	0,48	621,03	3,54	0	736,12	439,84	0,47	0,48	616,87	3,19	0	35	740	432						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		700	432	23640990	348441417
23661	"15:38:20.786"	"00:00:23.660"	1185	734,08	422,98	0,74	0,48	619,95	3,54	0	735,29	438,41	0,47	0,48	618,83	3,2	0	35	735	431						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		695	431	23660987	348461414
23681	"15:38:20.806"	"00:00:23.680"	1186	738,61	443,8	0,74	0,48	619,95	3,51	0	738,99	423,64	0,47	0,48	618,83	3,2	0	35	739	434						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		699	434	23680895	348481322
23701	"15:38:20.826"	"00:00:23.700"	1187	743,28	441,47	0,74	0,48	619,95	3,53	0	742,12	430,01	0,47	0,48	618,83	3,17	0	35	743	436						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		703	436	23700884	348501311
23721	"15:38:20.846"	"00:00:23.720"	1188	758,34	422,62	0,74	0,48	619,95	3,49	0	741,97	407,92	0,47	0,48	618,83	3,21	0	35	750	415						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		710	415	23720788	348521215
23741	"15:38:20.866"	"00:00:23.740"	1189	746,43	431,04	0,74	0,48	619,95	3,5	0	744,86	417,83	0,47	0,48	618,83	3,21	0	35	746	424						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		706	424	23740721	348541148
23761	"15:38:20.886"	"00:00:23.760"	1190	749,48	422,99	0,74	0,48	620,38	3,5	0	743,74	420,71	0,47	0,48	616,53	3,19	0	35	747	422						"Augenblicke5.jpg"	0	1200	1024	40	0	711	423	558	0	"Content"		707	422	23760623	348561050
