"Timestamp"	"DateTimeStamp"	"DateTimeStampStartOffset"	"Number"	"GazePointXLeft"	"GazePointYLeft"	"CamXLeft"	"CamYLeft"	"DistanceLeft"	"PupilLeft"	"ValidityLeft"	"GazePointXRight"	"GazePointYRight"	"CamXRight"	"CamYRight"	"DistanceRight"	"PupilRight"	"ValidityRight"	"FixationIndex"	"GazePointX"	"GazePointY"	"Event"	"EventKey"	"Data1"	"Data2"	"Descriptor"	"StimuliName"	"StimuliID"	"MediaWidth"	"MediaHeight"	"MediaPosX"	"MediaPosY"	"MappedFixationPointX"	"MappedFixationPointY"	"FixationDuration"	"AoiIds"	"AoiNames"	"WebGroupImage"	"MappedGazeDataPointX"	"MappedGazeDataPointY"	"MicroSecondTimestamp"	"AbsoluteMicroSecondTimestamp"
63704	"15:39:00.829"	"00:01:03.703"	3194	92,84	857,85	0,73	0,49	612,64	3,29	0	73,19	838,44	0,47	0,49	613,54	3,1	0	102	83	848						"Augenblicke10.jpg"	0	1200	1024	40	0	52	845	199	0	"Content"		43	848	63703674	388504101
63724	"15:39:00.849"	"00:01:03.723"	3195	87,98	856,49	0,73	0,49	610,61	3,29	0	75,82	833,85	0,47	0,49	610,41	3,1	0	102	82	845						"Augenblicke10.jpg"	0	1200	1024	40	0	52	845	199	0	"Content"		42	845	63723572	388523999
63744	"15:39:00.869"	"00:01:03.743"	3196	101,12	855,64	0,73	0,49	610,61	3,24	0	82,85	836	0,47	0,49	610,41	3,12	0	102	92	846						"Augenblicke10.jpg"	0	1200	1024	40	0	52	845	199	0	"Content"		52	846	63743523	388543950
63763	"15:39:00.888"	"00:01:03.763"	3197	110,01	852,51	0,73	0,49	610,61	3,27	0	99,63	834,81	0,47	0,49	610,41	3,12	0	102	105	844						"Augenblicke10.jpg"	0	1200	1024	40	0	52	845	199	0	"Content"		65	844	63763382	388563809
63783	"15:39:00.908"	"00:01:03.783"	3198	107,02	845,38	0,73	0,49	610,61	3,27	0	88,23	832,99	0,47	0,49	610,41	3,08	0	102	98	839						"Augenblicke10.jpg"	0	1200	1024	40	0	52	845	199	0	"Content"		58	839	63783424	388583851
63803	"15:39:00.928"	"00:01:03.803"	3199	92,94	847,69	0,73	0,49	610,61	3,27	0	98,37	857,16	0,47	0,49	610,41	3,11	0	102	96	852						"Augenblicke10.jpg"	0	1200	1024	40	0	52	845	199	0	"Content"		56	852	63803242	388603669
63823	"15:39:00.948"	"00:01:03.823"	3200	94,39	853,45	0,74	0,49	607,44	3,25	0	90,34	854,99	0,47	0,49	612,48	3,1	0	102	92	854						"Augenblicke10.jpg"	0	1200	1024	40	0	52	845	199	0	"Content"		52	854	63823304	388623731
63843	"15:39:00.968"	"00:01:03.843"	3201	55,39	847,01	0,74	0,49	607,44	3,24	0	35,94	833,56	0,47	0,49	612,48	3,13	0	103	46	840						"Augenblicke10.jpg"	0	1200	1024	40	0	-1	842	379	0	"Content"		6	840	63843164	388643591
63863	"15:39:00.988"	"00:01:03.863"	3202	52,67	823,71	0,74	0,49	607,44	3,22	0	38,01	824,43	0,47	0,49	612,48	3,12	0	103	45	824						"Augenblicke10.jpg"	0	1200	1024	40	0	-1	842	379	0	"Content"		5	824	63863188	388663615
63883	"15:39:01.008"	"00:01:03.883"	3203	51,3	834,48	0,74	0,49	607,44	3,26	0	35,81	828,08	0,47	0,49	612,48	3,11	0	103	44	831						"Augenblicke10.jpg"	0	1200	1024	40	0	-1	842	379	0	"Content"		4	831	63883044	388683471
