"Timestamp"	"DateTimeStamp"	"DateTimeStampStartOffset"	"Number"	"GazePointXLeft"	"GazePointYLeft"	"CamXLeft"	"CamYLeft"	"DistanceLeft"	"PupilLeft"	"ValidityLeft"	"GazePointXRight"	"GazePointYRight"	"CamXRight"	"CamYRight"	"DistanceRight"	"PupilRight"	"ValidityRight"	"FixationIndex"	"GazePointX"	"GazePointY"	"Event"	"EventKey"	"Data1"	"Data2"	"Descriptor"	"StimuliName"	"StimuliID"	"MediaWidth"	"MediaHeight"	"MediaPosX"	"MediaPosY"	"MappedFixationPointX"	"MappedFixationPointY"	"FixationDuration"	"AoiIds"	"AoiNames"	"WebGroupImage"	"MappedGazeDataPointX"	"MappedGazeDataPointY"	"MicroSecondTimestamp"	"AbsoluteMicroSecondTimestamp"
198880	"15:41:16.005"	"00:03:18.880"	9975	380,01	107,75	0,71	0,5	605,64	3,24	0	387,98	123,12	0,44	0,51	604,61	3,06	0	338	384	115						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		344	115	198880057	523680484
198900	"15:41:16.025"	"00:03:18.899"	9976	376,57	108,08	0,71	0,5	605,64	3,28	0	387,75	112,75	0,44	0,51	604,61	3,11	0	338	382	110						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		342	110	198899896	523700323
198920	"15:41:16.045"	"00:03:18.919"	9977	368,74	115,17	0,71	0,5	605,64	3,24	0	382,02	125,95	0,44	0,51	604,61	3,11	0	338	375	121						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		335	121	198919896	523720323
198940	"15:41:16.065"	"00:03:18.939"	9978	364,71	117,62	0,71	0,5	605,68	3,25	0	375,67	110,67	0,44	0,51	608,09	3,12	0	338	370	114						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		330	114	198939826	523740253
198960	"15:41:16.085"	"00:03:18.959"	9979	389,15	124,23	0,71	0,5	605,68	3,31	0	375,94	112,62	0,44	0,51	608,09	3,13	0	338	383	118						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		343	118	198959817	523760244
198980	"15:41:16.105"	"00:03:18.979"	9980	381,99	105,23	0,71	0,5	605,68	3,31	0	382,91	108,36	0,44	0,51	608,09	3,09	0	338	382	107						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		342	107	198979661	523780088
199000	"15:41:16.125"	"00:03:18.999"	9981	378,47	113,57	0,71	0,5	605,68	3,3	0	383,43	105,76	0,44	0,51	608,09	3,07	0	338	381	110						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		341	110	198999539	523799966
199020	"15:41:16.145"	"00:03:19.019"	9982	392,69	121,03	0,71	0,5	605,68	3,31	0	385,97	108,1	0,44	0,51	608,09	3,14	0	338	389	115						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		349	115	199019572	523819999
199040	"15:41:16.165"	"00:03:19.039"	9983	387,93	115,85	0,71	0,5	604,94	3,3	0	384,87	106,09	0,44	0,51	608,35	3,12	0	338	386	111						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		346	111	199039521	523839948
199059	"15:41:16.184"	"00:03:19.059"	9984	393,84	112,68	0,71	0,5	604,94	3,31	0	392,5	99,21	0,44	0,51	608,35	3,13	0	338	393	106						"Augenblicke23.jpg"	0	1200	1024	40	0	349	110	379	0	"Content"		353	106	199059403	523859830
